99,37,259.20,138.38,95.80,86.85,1,-1,-1,-1
99,36,556.46,200.84,37.85,36.09,1,-1,-1,-1
99,34,170.47,246.65,105.84,89.97,1,-1,-1,-1
100,40,483.34,161.50,21.99,21.68,1,-1,-1,-1
100,39,375.48,128.15,21.95,20.85,1,-1,-1,-1
100,37,259.10,138.37,95.61,86.66,1,-1,-1,-1
100,36,557.57,201.32,37.26,34.23,1,-1,-1,-1
100,34,169.29,248.08,105.70,88.64,1,-1,-1,-1
101,40,482.53,160.82,22.12,21.73,1,-1,-1,-1
101,39,375.24,128.10,21.91,20.86,1,-1,-1,-1
101,37,259.55,138.73,95.57,86.36,1,-1,-1,-1
101,36,556.80,201.52,37.53,34.35,1,-1,-1,-1
101,34,168.93,247.97,106.27,88.21,1,-1,-1,-1
102,40,482.01,160.58,22.27,21.82,1,-1,-1,-1
102,39,374.87,128.22,21.93,20.92,1,-1,-1,-1
102,37,260.06,139.01,95.67,86.23,1,-1,-1,-1
102,36,556.43,201.50,37.76,34.57,1,-1,-1,-1
102,34,168.38,248.54,106.40,87.55,1,-1,-1,-1
103,40,481.42,160.14,22.44,21.94,1,-1,-1,-1
103,39,374.45,128.22,21.94,20.98,1,-1,-1,-1
103,37,259.55,139.46,95.94,86.39,1,-1,-1,-1
103,36,555.84,200.88,38.17,34.64,1,-1,-1,-1
103,34,168.52,248.86,106.29,87.07,1,-1,-1,-1
104,40,481.05,159.93,22.50,21.97,1,-1,-1,-1
104,39,374.11,128.05,21.91,21.01,1,-1,-1,-1
104,37,259.94,139.57,96.14,86.52,1,-1,-1,-1
104,36,555.38,200.56,38.57,34.93,1,-1,-1,-1
104,34,168.14,249.23,106.24,86.62,1,-1,-1,-1
105,40,480.68,159.69,22.55,21.97,1,-1,-1,-1
105,39,373.88,128.03,21.94,21.10,1,-1,-1,-1
105,37,259.83,139.59,96.34,86.61,1,-1,-1,-1
105,36,555.16,200.40,38.85,35.09,1,-1,-1,-1
105,34,168.31,249.14,106.38,86.46,1,-1,-1,-1
106,40,480.28,159.27,22.64,22.00,1,-1,-1,-1
106,39,373.82,128.02,21.92,21.12,1,-1,-1,-1
106,37,259.96,139.36,96.51,86.72,1,-1,-1,-1
106,36,555.01,200.36,39.07,35.42,1,-1,-1,-1
106,34,167.92,249.28,106.35,86.25,1,-1,-1,-1
107,40,480.07,159.33,22.57,21.89,1,-1,-1,-1
107,39,373.87,127.94,21.92,21.13,1,-1,-1,-1
107,37,259.73,139.26,96.29,86.56,1,-1,-1,-1
107,36,554.49,199.79,39.49,35.69,1,-1,-1,-1
107,34,167.91,249.45,106.15,86.04,1,-1,-1,-1
108,40,479.84,159.37,22.50,21.81,1,-1,-1,-1
108,39,373.67,127.74,21.96,21.16,1,-1,-1,-1
108,37,259.52,139.39,96.86,87.18,1,-1,-1,-1
108,36,554.05,199.59,39.90,36.21,1,-1,-1,-1
108,34,168.36,249.70,105.86,85.79,1,-1,-1,-1
109,41,448.04,98.84,22.73,21.04,1,-1,-1,-1
109,40,479.47,159.39,22.53,21.79,1,-1,-1,-1
109,39,373.35,127.39,22.07,21.25,1,-1,-1,-1
109,37,259.53,139.27,97.04,87.27,1,-1,-1,-1
109,36,554.57,200.51,40.20,40.06,1,-1,-1,-1
109,34,168.51,249.28,105.97,85.93,1,-1,-1,-1
110,41,447.89,98.85,22.57,20.90,1,-1,-1,-1
110,39,373.11,127.19,22.22,21.37,1,-1,-1,-1
110,37,258.85,139.48,97.33,87.39,1,-1,-1,-1
110,36,553.58,198.68,40.66,39.35,1,-1,-1,-1
110,34,168.48,249.80,105.67,85.61,1,-1,-1,-1
111,41,447.20,98.97,22.55,20.91,1,-1,-1,-1
111,39,372.62,127.35,22.35,21.47,1,-1,-1,-1
111,37,259.66,139.33,97.59,87.50,1,-1,-1,-1
111,36,552.63,197.78,41.28,38.97,1,-1,-1,-1
111,34,167.07,245.89,109.83,87.99,1,-1,-1,-1
112,41,446.96,98.91,22.41,20.80,1,-1,-1,-1
112,39,372.30,127.49,22.39,21.49,1,-1,-1,-1
112,37,259.91,139.46,98.43,88.27,1,-1,-1,-1
112,36,553.34,198.80,41.34,42.26,1,-1,-1,-1
112,34,166.03,243.93,112.81,89.70,1,-1,-1,-1
113,41,446.52,98.62,22.52,20.93,1,-1,-1,-1
113,39,369.58,127.65,22.24,21.23,1,-1,-1,-1
113,37,259.58,139.38,99.31,88.94,1,-1,-1,-1
113,36,553.57,198.38,41.30,44.90,1,-1,-1,-1
113,34,165.16,242.72,114.96,91.03,1,-1,-1,-1
114,39,368.52,127.81,22.10,21.00,1,-1,-1,-1
114,37,260.22,139.09,99.80,89.38,1,-1,-1,-1
114,36,553.82,197.39,41.11,47.01,1,-1,-1,-1
114,34,164.07,241.76,116.74,92.15,1,-1,-1,-1
115,39,367.92,127.72,21.92,20.76,1,-1,-1,-1
115,37,260.29,138.50,100.26,89.84,1,-1,-1,-1
115,36,553.46,187.87,41.24,48.85,1,-1,-1,-1
115,34,162.94,241.38,117.80,92.85,1,-1,-1,-1
116,39,367.73,127.63,21.85,20.66,1,-1,-1,-1
116,37,259.60,138.60,100.50,89.98,1,-1,-1,-1
116,36,552.81,184.62,41.59,50.24,1,-1,-1,-1
116,34,162.24,241.04,118.44,93.40,1,-1,-1,-1
117,39,367.49,127.57,21.79,20.61,1,-1,-1,-1
117,37,259.62,138.59,100.53,89.98,1,-1,-1,-1
117,36,552.29,183.08,41.97,51.21,1,-1,-1,-1
117,34,161.36,240.98,118.85,93.71,1,-1,-1,-1
118,39,367.12,127.57,21.70,20.51,1,-1,-1,-1
118,37,259.01,138.00,100.99,90.38,1,-1,-1,-1
118,36,551.64,182.48,42.47,52.05,1,-1,-1,-1
118,34,161.12,240.76,119.27,94.02,1,-1,-1,-1
119,42,471.85,153.86,22.90,22.07,1,-1,-1,-1
119,39,366.88,127.49,21.59,20.39,1,-1,-1,-1
119,37,258.53,137.77,101.28,90.67,1,-1,-1,-1
119,36,551.40,181.96,42.77,52.67,1,-1,-1,-1
119,34,160.80,240.72,119.47,94.18,1,-1,-1,-1
120,42,471.58,153.59,22.99,22.16,1,-1,-1,-1
120,39,366.64,127.33,21.66,20.43,1,-1,-1,-1
120,37,257.98,137.76,101.48,90.86,1,-1,-1,-1
120,36,551.21,181.80,43.02,53.01,1,-1,-1,-1
120,34,160.80,240.57,119.62,94.37,1,-1,-1,-1
121,42,470.65,153.45,23.08,22.28,1,-1,-1,-1
121,39,366.30,127.00,21.65,20.45,1,-1,-1,-1
121,37,257.42,137.54,100.38,89.69,1,-1,-1,-1
121,36,551.12,180.98,43.19,53.54,1,-1,-1,-1
121,34,161.20,240.08,119.82,94.75,1,-1,-1,-1
122,42,470.26,153.25,23.04,22.28,1,-1,-1,-1
122,39,366.02,126.65,21.73,20.55,1,-1,-1,-1
122,37,256.17,137.84,99.77,89.04,1,-1,-1,-1
122,36,550.99,180.29,43.36,54.00,1,-1,-1,-1
122,34,161.53,239.85,119.92,95.01,1,-1,-1,-1
123,42,469.81,152.88,23.03,22.29,1,-1,-1,-1
123,39,365.61,126.56,21.76,20.62,1,-1,-1,-1
123,37,254.84,137.76,99.40,88.78,1,-1,-1,-1
123,36,550.88,180.10,43.50,54.23,1,-1,-1,-1
123,34,161.76,239.63,119.79,95.26,1,-1,-1,-1
124,42,469.30,152.69,23.02,22.29,1,-1,-1,-1
124,39,364.89,126.14,21.82,20.71,1,-1,-1,-1
124,37,254.37,137.89,99.14,88.52,1,-1,-1,-1
124,36,550.94,179.59,43.53,54.48,1,-1,-1,-1
124,34,161.73,239.20,119.84,95.61,1,-1,-1,-1
125,42,468.69,152.34,23.06,22.31,1,-1,-1,-1
125,39,364.49,125.92,21.83,20.79,1,-1,-1,-1
125,37,254.45,137.89,98.69,88.12,1,-1,-1,-1
125,36,551.10,179.22,43.46,54.58,1,-1,-1,-1
125,34,161.67,238.71,120.10,96.04,1,-1,-1,-1
126,42,468.37,152.04,23.12,22.37,1,-1,-1,-1
126,39,363.96,125.87,21.82,20.86,1,-1,-1,-1
126,37,254.65,138.21,97.52,87.19,1,-1,-1,-1
126,36,551.28,178.91,43.35,54.64,1,-1,-1,-1
126,34,161.29,238.51,120.29,96.32,1,-1,-1,-1
127,42,467.90,151.74,23.26,22.46,1,-1,-1,-1
127,39,363.66,125.63,21.79,20.89,1,-1,-1,-1
127,37,255.17,138.41,96.50,86.38,1,-1,-1,-1
127,36,551.47,178.65,43.21,54.60,1,-1,-1,-1
127,34,161.41,238.13,120.64,96.67,1,-1,-1,-1
128,42,467.66,151.51,23.18,22.39,1,-1,-1,-1
128,39,363.26,125.50,21.70,20.85,1,-1,-1,-1
128,37,255.55,138.63,96.40,86.39,1,-1,-1,-1
128,36,551.88,178.48,42.92,54.29,1,-1,-1,-1
128,34,161.41,238.10,120.62,96.83,1,-1,-1,-1
129,42,467.22,151.39,23.14,22.38,1,-1,-1,-1
129,39,362.98,125.38,21.60,20.80,1,-1,-1,-1
129,37,255.87,138.70,95.95,85.96,1,-1,-1,-1
129,36,552.10,178.40,42.71,53.96,1,-1,-1,-1
129,34,161.48,237.66,120.91,97.19,1,-1,-1,-1
130,42,466.60,151.04,23.36,22.54,1,-1,-1,-1
130,39,362.76,125.31,21.55,20.81,1,-1,-1,-1
130,37,255.26,138.79,95.93,85.85,1,-1,-1,-1
130,36,551.73,178.44,42.84,54.08,1,-1,-1,-1
130,34,161.65,237.69,120.83,97.30,1,-1,-1,-1
131,42,466.15,150.68,23.66,22.73,1,-1,-1,-1
131,39,362.51,125.24,21.51,20.80,1,-1,-1,-1
131,37,255.21,137.94,95.80,85.70,1,-1,-1,-1
131,36,551.29,179.12,43.10,54.10,1,-1,-1,-1
131,34,161.77,237.44,121.00,97.52,1,-1,-1,-1
132,42,464.07,150.26,23.87,22.84,1,-1,-1,-1
132,39,362.42,125.34,21.43,20.74,1,-1,-1,-1
132,37,255.63,137.68,95.53,85.46,1,-1,-1,-1
132,36,550.85,179.18,43.43,54.32,1,-1,-1,-1
132,34,161.50,237.28,121.11,97.70,1,-1,-1,-1
133,42,462.95,149.97,23.83,22.76,1,-1,-1,-1
133,39,362.27,125.27,21.45,20.79,1,-1,-1,-1
133,37,256.04,137.82,95.13,85.07,1,-1,-1,-1
133,36,550.78,178.84,43.57,54.12,1,-1,-1,-1
133,34,160.29,237.08,121.17,97.90,1,-1,-1,-1
134,42,462.42,149.73,23.76,22.67,1,-1,-1,-1
134,39,361.97,124.96,21.55,20.89,1,-1,-1,-1
134,37,256.53,137.94,94.82,84.82,1,-1,-1,-1
134,36,550.21,178.36,43.99,54.40,1,-1,-1,-1
134,34,160.28,237.05,121.07,97.99,1,-1,-1,-1
135,43,387.63,114.81,20.62,20.17,1,-1,-1,-1
135,42,462.02,149.62,23.68,22.60,1,-1,-1,-1
135,39,361.69,124.48,21.75,21.03,1,-1,-1,-1
135,37,256.15,138.11,94.79,84.82,1,-1,-1,-1
135,36,549.82,178.21,44.35,54.51,1,-1,-1,-1
135,34,160.18,236.96,120.97,98.11,1,-1,-1,-1
136,42,461.41,149.64,23.56,22.48,1,-1,-1,-1
136,39,361.38,124.35,21.84,21.08,1,-1,-1,-1
136,37,256.42,138.43,94.66,84.73,1,-1,-1,-1
136,36,549.27,177.61,44.82,54.88,1,-1,-1,-1
136,34,160.67,236.46,120.96,98.45,1,-1,-1,-1
137,44,434.53,92.57,21.97,20.88,1,-1,-1,-1
137,42,460.83,149.18,23.59,22.49,1,-1,-1,-1
137,39,361.25,124.31,21.92,21.12,1,-1,-1,-1
137,37,256.75,138.42,94.71,84.78,1,-1,-1,-1
137,36,548.82,177.35,45.27,55.27,1,-1,-1,-1
137,34,160.99,236.13,121.07,98.75,1,-1,-1,-1
138,44,434.41,92.12,21.82,20.78,1,-1,-1,-1
138,42,460.23,148.91,23.44,22.38,1,-1,-1,-1
138,39,360.93,124.40,21.91,21.08,1,-1,-1,-1
138,37,256.37,138.59,94.96,84.89,1,-1,-1,-1
138,36,548.43,177.01,45.67,55.77,1,-1,-1,-1
138,34,160.80,236.02,121.30,98.94,1,-1,-1,-1
139,44,433.60,91.70,21.85,20.84,1,-1,-1,-1
139,42,459.56,148.72,23.33,22.27,1,-1,-1,-1
139,39,360.57,124.45,21.97,21.08,1,-1,-1,-1
139,37,255.13,138.73,95.72,85.56,1,-1,-1,-1
139,36,548.38,176.47,45.87,56.12,1,-1,-1,-1
139,34,160.46,236.59,121.29,98.69,1,-1,-1,-1
140,44,432.82,91.42,21.93,20.91,1,-1,-1,-1
140,42,459.06,148.50,23.21,22.17,1,-1,-1,-1
140,39,360.49,124.43,22.02,21.11,1,-1,-1,-1
140,37,254.67,138.60,96.35,86.11,1,-1,-1,-1
140,36,548.65,176.24,45.83,56.25,1,-1,-1,-1
140,34,160.46,236.80,121.26,98.54,1,-1,-1,-1
141,42,458.25,148.33,23.03,21.99,1,-1,-1,-1
